"id","task","inducer","right","left","key","congruent_rating","congruent_exp"
535,"complexity","hue","simple:blue","simple:red","-3",0,NA
535,"lightness","timbre","dark:sine","dark:square","-3",1,1
535,"shape","hue","smooth:blue","smooth:red","3",1,NA
535,"complexity","timbre","simple:square","simple:sine","3",1,NA
535,"hue","lightness","red:light","red:dark","3",1,NA
535,"hue","timbre","red:square","red:sine","3",1,NA
535,"hue","pitch","red:low","red:high","0",NA,NA
535,"shape","lightness","smooth:light","smooth:dark","3",1,NA
535,"timbre","pitch","sine:low","sine:high","2",1,NA
535,"lightness","pitch","dark:low","dark:high","3",1,1
535,"shape","complexity","smooth:complex","smooth:simple","-3",0,NA
535,"complexity","pitch","simple:low","simple:high","-3",0,NA
535,"shape","timbre","smooth:sine","smooth:square","3",0,1
535,"complexity","lightness","simple:light","simple:dark","-3",0,NA
535,"shape","pitch","smooth:low","smooth:high","2",1,1
535,"complexity","hue","simple:blue","simple:red","-3",0,NA
535,"lightness","timbre","dark:sine","dark:square","3",0,1
535,"shape","hue","smooth:blue","smooth:red","-3",0,NA
536,"timbre","pitch","sine:low","sine:high","0",NA,NA
536,"shape","timbre","smooth:sine","smooth:square","0",NA,1
536,"complexity","timbre","simple:square","simple:sine","0",NA,NA
536,"complexity","hue","simple:blue","simple:red","0",NA,NA
536,"complexity","pitch","simple:low","simple:high","0",NA,NA
536,"shape","hue","smooth:blue","smooth:red","1",1,NA
536,"lightness","timbre","dark:sine","dark:square","3",0,1
536,"hue","lightness","red:light","red:dark","-1",0,NA
536,"shape","pitch","smooth:low","smooth:high","-3",0,1
536,"shape","complexity","smooth:complex","smooth:simple","3",1,NA
536,"hue","pitch","red:low","red:high","0",NA,NA
536,"lightness","pitch","dark:low","dark:high","3",1,1
536,"hue","timbre","red:square","red:sine","0",NA,NA
536,"shape","lightness","smooth:light","smooth:dark","3",1,NA
536,"complexity","lightness","simple:light","simple:dark","-3",0,NA
536,"timbre","pitch","sine:low","sine:high","0",NA,NA
536,"shape","timbre","smooth:sine","smooth:square","-2",1,1
536,"complexity","timbre","simple:square","simple:sine","-3",0,NA
536,"complexity","hue","simple:blue","simple:red","0",NA,NA
536,"complexity","pitch","simple:low","simple:high","2",1,NA
536,"shape","hue","smooth:blue","smooth:red","0",NA,NA
536,"lightness","timbre","dark:sine","dark:square","3",0,1
536,"hue","lightness","red:light","red:dark","0",NA,NA
536,"shape","pitch","smooth:low","smooth:high","-3",0,1
536,"shape","complexity","smooth:complex","smooth:simple","3",1,NA
536,"hue","pitch","red:low","red:high","0",NA,NA
536,"lightness","pitch","dark:low","dark:high","3",1,1
536,"hue","timbre","red:square","red:sine","0",NA,NA
536,"shape","lightness","smooth:light","smooth:dark","3",1,NA
536,"complexity","lightness","simple:light","simple:dark","-3",0,NA
536,"timbre","pitch","sine:low","sine:high","0",NA,NA
536,"shape","timbre","smooth:sine","smooth:square","-3",1,1
536,"complexity","timbre","simple:square","simple:sine","-3",0,NA
536,"complexity","hue","simple:blue","simple:red","0",NA,NA
536,"complexity","pitch","simple:low","simple:high","3",1,NA
536,"shape","hue","smooth:blue","smooth:red","0",NA,NA
536,"lightness","timbre","dark:sine","dark:square","3",0,1
536,"hue","lightness","red:light","red:dark","0",NA,NA
536,"shape","pitch","smooth:low","smooth:high","-3",0,1
536,"shape","complexity","smooth:complex","smooth:simple","3",1,NA
536,"hue","pitch","red:low","red:high","0",NA,NA
536,"lightness","pitch","dark:low","dark:high","3",1,1
536,"hue","timbre","red:square","red:sine","0",NA,NA
536,"shape","lightness","smooth:light","smooth:dark","3",1,NA
536,"complexity","lightness","simple:light","simple:dark","-3",0,NA
537,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
537,"shape","pitch","smooth:low","smooth:high","0",NA,1
537,"complexity","lightness","simple:light","simple:dark","1",1,NA
537,"hue","pitch","red:low","red:high","-1",0,NA
537,"shape","timbre","smooth:sine","smooth:square","1",0,1
537,"complexity","hue","simple:blue","simple:red","1",1,NA
537,"complexity","timbre","simple:square","simple:sine","-1",0,NA
537,"lightness","timbre","dark:sine","dark:square","1",0,1
537,"shape","hue","smooth:blue","smooth:red","1",1,NA
537,"timbre","pitch","sine:low","sine:high","1",1,NA
537,"hue","lightness","red:light","red:dark","1",1,NA
537,"lightness","pitch","dark:low","dark:high","1",1,1
537,"shape","lightness","smooth:light","smooth:dark","1",1,NA
537,"hue","timbre","red:square","red:sine","1",1,NA
537,"complexity","pitch","simple:low","simple:high","-1",0,NA
537,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
537,"shape","pitch","smooth:low","smooth:high","1",1,1
537,"complexity","lightness","simple:light","simple:dark","1",1,NA
537,"hue","pitch","red:low","red:high","-1",0,NA
537,"shape","timbre","smooth:sine","smooth:square","1",0,1
537,"complexity","hue","simple:blue","simple:red","-1",0,NA
537,"complexity","timbre","simple:square","simple:sine","-1",0,NA
537,"lightness","timbre","dark:sine","dark:square","1",0,1
537,"shape","hue","smooth:blue","smooth:red","1",1,NA
537,"timbre","pitch","sine:low","sine:high","1",1,NA
537,"hue","lightness","red:light","red:dark","1",1,NA
537,"lightness","pitch","dark:low","dark:high","1",1,1
537,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
537,"hue","timbre","red:square","red:sine","1",1,NA
537,"complexity","pitch","simple:low","simple:high","1",1,NA
537,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
537,"shape","pitch","smooth:low","smooth:high","1",1,1
537,"complexity","lightness","simple:light","simple:dark","1",1,NA
537,"hue","pitch","red:low","red:high","-1",0,NA
537,"shape","timbre","smooth:sine","smooth:square","1",0,1
537,"complexity","hue","simple:blue","simple:red","1",1,NA
537,"complexity","timbre","simple:square","simple:sine","-1",0,NA
537,"lightness","timbre","dark:sine","dark:square","1",0,1
537,"shape","hue","smooth:blue","smooth:red","1",1,NA
537,"timbre","pitch","sine:low","sine:high","1",1,NA
537,"hue","lightness","red:light","red:dark","1",1,NA
537,"lightness","pitch","dark:low","dark:high","1",1,1
537,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
537,"hue","timbre","red:square","red:sine","1",1,NA
537,"complexity","pitch","simple:low","simple:high","1",1,NA
538,"timbre","pitch","sine:low","sine:high","-1",0,NA
538,"lightness","pitch","dark:low","dark:high","3",1,1
538,"complexity","timbre","simple:square","simple:sine","-1",0,NA
538,"lightness","timbre","dark:sine","dark:square","1",0,1
538,"shape","pitch","smooth:low","smooth:high","2",1,1
538,"hue","pitch","red:low","red:high","1",1,NA
538,"shape","timbre","smooth:sine","smooth:square","1",0,1
538,"complexity","lightness","simple:light","simple:dark","-1",0,NA
538,"hue","timbre","red:square","red:sine","-1",0,NA
538,"shape","hue","smooth:blue","smooth:red","1",1,NA
538,"complexity","hue","simple:blue","simple:red","0",NA,NA
538,"shape","complexity","smooth:complex","smooth:simple","0",NA,NA
538,"complexity","pitch","simple:low","simple:high","1",1,NA
538,"hue","lightness","red:light","red:dark","1",1,NA
538,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
538,"timbre","pitch","sine:low","sine:high","-1",0,NA
538,"lightness","pitch","dark:low","dark:high","1",1,1
538,"complexity","timbre","simple:square","simple:sine","0",NA,NA
538,"lightness","timbre","dark:sine","dark:square","1",0,1
538,"shape","pitch","smooth:low","smooth:high","1",1,1
538,"hue","pitch","red:low","red:high","1",1,NA
538,"shape","timbre","smooth:sine","smooth:square","1",0,1
538,"complexity","lightness","simple:light","simple:dark","0",NA,NA
538,"hue","timbre","red:square","red:sine","-1",0,NA
538,"shape","hue","smooth:blue","smooth:red","1",1,NA
538,"complexity","hue","simple:blue","simple:red","1",1,NA
538,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
538,"complexity","pitch","simple:low","simple:high","0",NA,NA
538,"hue","lightness","red:light","red:dark","0",NA,NA
538,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
538,"timbre","pitch","sine:low","sine:high","0",NA,NA
538,"lightness","pitch","dark:low","dark:high","1",1,1
538,"complexity","timbre","simple:square","simple:sine","-1",0,NA
538,"lightness","timbre","dark:sine","dark:square","1",0,1
538,"shape","pitch","smooth:low","smooth:high","1",1,1
538,"hue","pitch","red:low","red:high","1",1,NA
538,"shape","timbre","smooth:sine","smooth:square","1",0,1
538,"complexity","lightness","simple:light","simple:dark","1",1,NA
538,"hue","timbre","red:square","red:sine","-1",0,NA
538,"shape","hue","smooth:blue","smooth:red","1",1,NA
538,"complexity","hue","simple:blue","simple:red","-1",0,NA
538,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
538,"complexity","pitch","simple:low","simple:high","1",1,NA
538,"hue","lightness","red:light","red:dark","1",1,NA
538,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
539,"shape","pitch","smooth:low","smooth:high","-2",0,1
539,"lightness","pitch","dark:low","dark:high","2",1,1
539,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
539,"complexity","pitch","simple:low","simple:high","-1",0,NA
539,"timbre","pitch","sine:low","sine:high","2",1,NA
539,"hue","lightness","red:light","red:dark","-2",0,NA
539,"shape","hue","smooth:blue","smooth:red","-2",0,NA
539,"complexity","hue","simple:blue","simple:red","2",1,NA
539,"lightness","timbre","dark:sine","dark:square","1",0,1
539,"complexity","timbre","simple:square","simple:sine","-3",0,NA
539,"hue","pitch","red:low","red:high","-3",0,NA
539,"shape","timbre","smooth:sine","smooth:square","-2",1,1
539,"complexity","lightness","simple:light","simple:dark","1",1,NA
539,"hue","timbre","red:square","red:sine","-1",0,NA
539,"shape","complexity","smooth:complex","smooth:simple","2",1,NA
539,"shape","pitch","smooth:low","smooth:high","-2",0,1
539,"lightness","pitch","dark:low","dark:high","1",1,1
539,"shape","lightness","smooth:light","smooth:dark","1",1,NA
539,"complexity","pitch","simple:low","simple:high","1",1,NA
539,"timbre","pitch","sine:low","sine:high","2",1,NA
539,"hue","lightness","red:light","red:dark","-1",0,NA
539,"shape","hue","smooth:blue","smooth:red","-1",0,NA
539,"complexity","hue","simple:blue","simple:red","-2",0,NA
539,"lightness","timbre","dark:sine","dark:square","3",0,1
539,"complexity","timbre","simple:square","simple:sine","1",1,NA
539,"hue","pitch","red:low","red:high","-1",0,NA
539,"shape","timbre","smooth:sine","smooth:square","1",0,1
539,"complexity","lightness","simple:light","simple:dark","-2",0,NA
539,"hue","timbre","red:square","red:sine","1",1,NA
539,"shape","complexity","smooth:complex","smooth:simple","2",1,NA
539,"shape","pitch","smooth:low","smooth:high","-1",0,1
539,"lightness","pitch","dark:low","dark:high","2",1,1
539,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
539,"complexity","pitch","simple:low","simple:high","-2",0,NA
539,"timbre","pitch","sine:low","sine:high","0",NA,NA
539,"hue","lightness","red:light","red:dark","1",1,NA
539,"shape","hue","smooth:blue","smooth:red","-1",0,NA
539,"complexity","hue","simple:blue","simple:red","-2",0,NA
539,"lightness","timbre","dark:sine","dark:square","2",0,1
539,"complexity","timbre","simple:square","simple:sine","2",1,NA
539,"hue","pitch","red:low","red:high","-1",0,NA
539,"shape","timbre","smooth:sine","smooth:square","-2",1,1
539,"complexity","lightness","simple:light","simple:dark","-1",0,NA
539,"hue","timbre","red:square","red:sine","1",1,NA
539,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
540,"lightness","timbre","dark:sine","dark:square","2",0,1
540,"shape","complexity","smooth:complex","smooth:simple","2",1,NA
540,"complexity","lightness","simple:light","simple:dark","2",1,NA
540,"complexity","hue","simple:blue","simple:red","-1",0,NA
540,"hue","lightness","red:light","red:dark","2",1,NA
540,"complexity","pitch","simple:low","simple:high","3",1,NA
540,"complexity","timbre","simple:square","simple:sine","-3",0,NA
540,"shape","pitch","smooth:low","smooth:high","2",1,1
540,"hue","timbre","red:square","red:sine","-2",0,NA
540,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
540,"lightness","pitch","dark:low","dark:high","3",1,1
540,"shape","timbre","smooth:sine","smooth:square","3",0,1
540,"timbre","pitch","sine:low","sine:high","-1",0,NA
540,"shape","hue","smooth:blue","smooth:red","2",1,NA
540,"hue","pitch","red:low","red:high","-3",0,NA
540,"lightness","timbre","dark:sine","dark:square","3",0,1
540,"shape","complexity","smooth:complex","smooth:simple","3",1,NA
540,"complexity","lightness","simple:light","simple:dark","-1",0,NA
540,"complexity","hue","simple:blue","simple:red","1",1,NA
540,"hue","lightness","red:light","red:dark","2",1,NA
540,"complexity","pitch","simple:low","simple:high","3",1,NA
540,"complexity","timbre","simple:square","simple:sine","-3",0,NA
540,"shape","pitch","smooth:low","smooth:high","3",1,1
540,"hue","timbre","red:square","red:sine","3",1,NA
540,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
540,"lightness","pitch","dark:low","dark:high","3",1,1
540,"shape","timbre","smooth:sine","smooth:square","3",0,1
540,"timbre","pitch","sine:low","sine:high","-1",0,NA
540,"shape","hue","smooth:blue","smooth:red","2",1,NA
540,"hue","pitch","red:low","red:high","-3",0,NA
540,"lightness","timbre","dark:sine","dark:square","3",0,1
540,"shape","complexity","smooth:complex","smooth:simple","2",1,NA
540,"complexity","lightness","simple:light","simple:dark","-2",0,NA
540,"complexity","hue","simple:blue","simple:red","2",1,NA
540,"hue","lightness","red:light","red:dark","3",1,NA
540,"complexity","pitch","simple:low","simple:high","3",1,NA
540,"complexity","timbre","simple:square","simple:sine","-3",0,NA
540,"shape","pitch","smooth:low","smooth:high","3",1,1
540,"hue","timbre","red:square","red:sine","3",1,NA
540,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
540,"lightness","pitch","dark:low","dark:high","3",1,1
540,"shape","timbre","smooth:sine","smooth:square","3",0,1
540,"timbre","pitch","sine:low","sine:high","-2",0,NA
540,"shape","hue","smooth:blue","smooth:red","2",1,NA
540,"hue","pitch","red:low","red:high","-3",0,NA
541,"hue","timbre","red:square","red:sine","-2",0,NA
541,"timbre","pitch","sine:low","sine:high","1",1,NA
541,"shape","timbre","smooth:sine","smooth:square","2",0,1
541,"shape","lightness","smooth:light","smooth:dark","-3",0,NA
541,"hue","pitch","red:low","red:high","0",NA,NA
541,"lightness","timbre","dark:sine","dark:square","2",0,1
541,"lightness","pitch","dark:low","dark:high","2",1,1
541,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
541,"complexity","timbre","simple:square","simple:sine","0",NA,NA
541,"complexity","pitch","simple:low","simple:high","0",NA,NA
541,"complexity","lightness","simple:light","simple:dark","-2",0,NA
541,"complexity","hue","simple:blue","simple:red","-2",0,NA
541,"hue","lightness","red:light","red:dark","-3",0,NA
541,"shape","pitch","smooth:low","smooth:high","3",1,1
541,"shape","hue","smooth:blue","smooth:red","-2",0,NA
541,"hue","timbre","red:square","red:sine","-2",0,NA
541,"timbre","pitch","sine:low","sine:high","1",1,NA
541,"shape","timbre","smooth:sine","smooth:square","2",0,1
541,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
541,"hue","pitch","red:low","red:high","2",1,NA
541,"lightness","timbre","dark:sine","dark:square","2",0,1
541,"lightness","pitch","dark:low","dark:high","2",1,1
541,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
541,"complexity","timbre","simple:square","simple:sine","0",NA,NA
541,"complexity","pitch","simple:low","simple:high","1",1,NA
541,"complexity","lightness","simple:light","simple:dark","-2",0,NA
541,"complexity","hue","simple:blue","simple:red","-1",0,NA
541,"hue","lightness","red:light","red:dark","-3",0,NA
541,"shape","pitch","smooth:low","smooth:high","2",1,1
541,"shape","hue","smooth:blue","smooth:red","1",1,NA
541,"hue","timbre","red:square","red:sine","-2",0,NA
541,"timbre","pitch","sine:low","sine:high","1",1,NA
541,"shape","timbre","smooth:sine","smooth:square","2",0,1
541,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
541,"hue","pitch","red:low","red:high","2",1,NA
541,"lightness","timbre","dark:sine","dark:square","2",0,1
541,"lightness","pitch","dark:low","dark:high","2",1,1
541,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
541,"complexity","timbre","simple:square","simple:sine","-1",0,NA
541,"complexity","pitch","simple:low","simple:high","1",1,NA
541,"complexity","lightness","simple:light","simple:dark","-1",0,NA
541,"complexity","hue","simple:blue","simple:red","-1",0,NA
541,"hue","lightness","red:light","red:dark","-3",0,NA
541,"shape","pitch","smooth:low","smooth:high","2",1,1
541,"shape","hue","smooth:blue","smooth:red","1",1,NA
542,"complexity","hue","simple:blue","simple:red","-1",0,NA
542,"shape","hue","smooth:blue","smooth:red","1",1,NA
542,"complexity","timbre","simple:square","simple:sine","0",NA,NA
542,"timbre","pitch","sine:low","sine:high","-2",0,NA
542,"complexity","pitch","simple:low","simple:high","0",NA,NA
542,"shape","pitch","smooth:low","smooth:high","0",NA,1
542,"lightness","pitch","dark:low","dark:high","0",NA,1
542,"shape","complexity","smooth:complex","smooth:simple","1",1,NA
542,"shape","lightness","smooth:light","smooth:dark","1",1,NA
542,"hue","pitch","red:low","red:high","0",NA,NA
542,"hue","lightness","red:light","red:dark","1",1,NA
542,"complexity","lightness","simple:light","simple:dark","1",1,NA
542,"shape","timbre","smooth:sine","smooth:square","0",NA,1
542,"lightness","timbre","dark:sine","dark:square","1",0,1
542,"hue","timbre","red:square","red:sine","0",NA,NA
542,"complexity","hue","simple:blue","simple:red","1",1,NA
542,"shape","hue","smooth:blue","smooth:red","1",1,NA
542,"complexity","timbre","simple:square","simple:sine","-2",0,NA
542,"timbre","pitch","sine:low","sine:high","2",1,NA
542,"complexity","pitch","simple:low","simple:high","1",1,NA
542,"shape","pitch","smooth:low","smooth:high","2",1,1
542,"lightness","pitch","dark:low","dark:high","2",1,1
542,"shape","complexity","smooth:complex","smooth:simple","1",1,NA
542,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
542,"hue","pitch","red:low","red:high","2",1,NA
542,"hue","lightness","red:light","red:dark","-1",0,NA
542,"complexity","lightness","simple:light","simple:dark","-2",0,NA
542,"shape","timbre","smooth:sine","smooth:square","1",0,1
542,"lightness","timbre","dark:sine","dark:square","2",0,1
542,"hue","timbre","red:square","red:sine","-2",0,NA
542,"complexity","hue","simple:blue","simple:red","1",1,NA
542,"shape","hue","smooth:blue","smooth:red","1",1,NA
542,"complexity","timbre","simple:square","simple:sine","0",NA,NA
542,"timbre","pitch","sine:low","sine:high","-1",0,NA
542,"complexity","pitch","simple:low","simple:high","0",NA,NA
542,"shape","pitch","smooth:low","smooth:high","1",1,1
542,"lightness","pitch","dark:low","dark:high","2",1,1
542,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
542,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
542,"hue","pitch","red:low","red:high","2",1,NA
542,"hue","lightness","red:light","red:dark","1",1,NA
542,"complexity","lightness","simple:light","simple:dark","-1",0,NA
542,"shape","timbre","smooth:sine","smooth:square","1",0,1
542,"lightness","timbre","dark:sine","dark:square","1",0,1
542,"hue","timbre","red:square","red:sine","-2",0,NA
543,"complexity","hue","simple:blue","simple:red","0",NA,NA
543,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
543,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
543,"hue","lightness","red:light","red:dark","0",NA,NA
543,"shape","pitch","smooth:low","smooth:high","-2",0,1
543,"hue","timbre","red:square","red:sine","1",1,NA
543,"complexity","pitch","simple:low","simple:high","-2",0,NA
543,"lightness","timbre","dark:sine","dark:square","-2",1,1
543,"complexity","timbre","simple:square","simple:sine","-2",0,NA
543,"timbre","pitch","sine:low","sine:high","2",1,NA
543,"shape","hue","smooth:blue","smooth:red","-2",0,NA
543,"lightness","pitch","dark:low","dark:high","3",1,1
543,"shape","timbre","smooth:sine","smooth:square","3",0,1
543,"complexity","lightness","simple:light","simple:dark","2",1,NA
543,"hue","pitch","red:low","red:high","-3",0,NA
543,"complexity","hue","simple:blue","simple:red","-3",0,NA
543,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
543,"shape","lightness","smooth:light","smooth:dark","2",1,NA
543,"hue","lightness","red:light","red:dark","1",1,NA
543,"shape","pitch","smooth:low","smooth:high","-2",0,1
543,"hue","timbre","red:square","red:sine","-2",0,NA
543,"complexity","pitch","simple:low","simple:high","-1",0,NA
543,"lightness","timbre","dark:sine","dark:square","-2",1,1
543,"complexity","timbre","simple:square","simple:sine","-1",0,NA
543,"timbre","pitch","sine:low","sine:high","-1",0,NA
543,"shape","hue","smooth:blue","smooth:red","-2",0,NA
543,"lightness","pitch","dark:low","dark:high","1",1,1
543,"shape","timbre","smooth:sine","smooth:square","-1",1,1
543,"complexity","lightness","simple:light","simple:dark","1",1,NA
543,"hue","pitch","red:low","red:high","-1",0,NA
543,"complexity","hue","simple:blue","simple:red","-1",0,NA
543,"shape","complexity","smooth:complex","smooth:simple","1",1,NA
543,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
543,"hue","lightness","red:light","red:dark","1",1,NA
543,"shape","pitch","smooth:low","smooth:high","-1",0,1
543,"hue","timbre","red:square","red:sine","2",1,NA
543,"complexity","pitch","simple:low","simple:high","-2",0,NA
543,"lightness","timbre","dark:sine","dark:square","1",0,1
543,"complexity","timbre","simple:square","simple:sine","1",1,NA
543,"timbre","pitch","sine:low","sine:high","1",1,NA
543,"shape","hue","smooth:blue","smooth:red","-1",0,NA
543,"lightness","pitch","dark:low","dark:high","1",1,1
543,"shape","timbre","smooth:sine","smooth:square","-2",1,1
543,"complexity","lightness","simple:light","simple:dark","-1",0,NA
543,"hue","pitch","red:low","red:high","-2",0,NA
544,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
544,"lightness","pitch","dark:low","dark:high","3",1,1
544,"hue","lightness","red:light","red:dark","0",NA,NA
544,"hue","pitch","red:low","red:high","0",NA,NA
544,"lightness","timbre","dark:sine","dark:square","-2",1,1
544,"complexity","lightness","simple:light","simple:dark","0",NA,NA
544,"shape","pitch","smooth:low","smooth:high","-2",0,1
544,"hue","timbre","red:square","red:sine","0",NA,NA
544,"complexity","timbre","simple:square","simple:sine","0",NA,NA
544,"complexity","hue","simple:blue","simple:red","0",NA,NA
544,"complexity","pitch","simple:low","simple:high","0",NA,NA
544,"timbre","pitch","sine:low","sine:high","-2",0,NA
544,"shape","complexity","smooth:complex","smooth:simple","0",NA,NA
544,"shape","timbre","smooth:sine","smooth:square","2",0,1
544,"shape","hue","smooth:blue","smooth:red","0",NA,NA
544,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
544,"lightness","pitch","dark:low","dark:high","1",1,1
544,"hue","lightness","red:light","red:dark","0",NA,NA
544,"hue","pitch","red:low","red:high","-1",0,NA
544,"lightness","timbre","dark:sine","dark:square","-1",1,1
544,"complexity","lightness","simple:light","simple:dark","0",NA,NA
544,"shape","pitch","smooth:low","smooth:high","0",NA,1
544,"hue","timbre","red:square","red:sine","-1",0,NA
544,"complexity","timbre","simple:square","simple:sine","0",NA,NA
544,"complexity","hue","simple:blue","simple:red","0",NA,NA
544,"complexity","pitch","simple:low","simple:high","0",NA,NA
544,"timbre","pitch","sine:low","sine:high","-2",0,NA
544,"shape","complexity","smooth:complex","smooth:simple","0",NA,NA
544,"shape","timbre","smooth:sine","smooth:square","1",0,1
544,"shape","hue","smooth:blue","smooth:red","0",NA,NA
544,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
544,"lightness","pitch","dark:low","dark:high","2",1,1
544,"hue","lightness","red:light","red:dark","0",NA,NA
544,"hue","pitch","red:low","red:high","-1",0,NA
544,"lightness","timbre","dark:sine","dark:square","0",NA,1
544,"complexity","lightness","simple:light","simple:dark","0",NA,NA
544,"shape","pitch","smooth:low","smooth:high","1",1,1
544,"hue","timbre","red:square","red:sine","0",NA,NA
544,"complexity","timbre","simple:square","simple:sine","0",NA,NA
544,"complexity","hue","simple:blue","simple:red","0",NA,NA
544,"complexity","pitch","simple:low","simple:high","0",NA,NA
544,"timbre","pitch","sine:low","sine:high","-2",0,NA
544,"shape","complexity","smooth:complex","smooth:simple","0",NA,NA
544,"shape","timbre","smooth:sine","smooth:square","2",0,1
544,"shape","hue","smooth:blue","smooth:red","0",NA,NA
545,"complexity","lightness","simple:light","simple:dark","-2",0,NA
545,"timbre","pitch","sine:low","sine:high","2",1,NA
545,"hue","timbre","red:square","red:sine","-2",0,NA
545,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
545,"complexity","timbre","simple:square","simple:sine","-3",0,NA
545,"shape","pitch","smooth:low","smooth:high","2",1,1
545,"complexity","pitch","simple:low","simple:high","2",1,NA
545,"shape","timbre","smooth:sine","smooth:square","2",0,1
545,"hue","lightness","red:light","red:dark","-1",0,NA
545,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
545,"hue","pitch","red:low","red:high","-2",0,NA
545,"lightness","pitch","dark:low","dark:high","3",1,1
545,"lightness","timbre","dark:sine","dark:square","2",0,1
545,"complexity","hue","simple:blue","simple:red","2",1,NA
545,"shape","hue","smooth:blue","smooth:red","-2",0,NA
545,"complexity","lightness","simple:light","simple:dark","2",1,NA
545,"timbre","pitch","sine:low","sine:high","0",NA,NA
545,"hue","timbre","red:square","red:sine","-2",0,NA
545,"shape","complexity","smooth:complex","smooth:simple","2",1,NA
545,"complexity","timbre","simple:square","simple:sine","-2",0,NA
545,"shape","pitch","smooth:low","smooth:high","2",1,1
545,"complexity","pitch","simple:low","simple:high","2",1,NA
545,"shape","timbre","smooth:sine","smooth:square","2",0,1
545,"hue","lightness","red:light","red:dark","3",1,NA
545,"shape","lightness","smooth:light","smooth:dark","-3",0,NA
545,"hue","pitch","red:low","red:high","2",1,NA
545,"lightness","pitch","dark:low","dark:high","2",1,1
545,"lightness","timbre","dark:sine","dark:square","2",0,1
545,"complexity","hue","simple:blue","simple:red","-2",0,NA
545,"shape","hue","smooth:blue","smooth:red","-2",0,NA
545,"complexity","lightness","simple:light","simple:dark","-2",0,NA
545,"timbre","pitch","sine:low","sine:high","0",NA,NA
545,"hue","timbre","red:square","red:sine","-2",0,NA
545,"shape","complexity","smooth:complex","smooth:simple","2",1,NA
545,"complexity","timbre","simple:square","simple:sine","-2",0,NA
545,"shape","pitch","smooth:low","smooth:high","-2",0,1
545,"complexity","pitch","simple:low","simple:high","-2",0,NA
545,"shape","timbre","smooth:sine","smooth:square","2",0,1
545,"hue","lightness","red:light","red:dark","3",1,NA
545,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
545,"hue","pitch","red:low","red:high","2",1,NA
545,"lightness","pitch","dark:low","dark:high","2",1,1
545,"lightness","timbre","dark:sine","dark:square","2",0,1
545,"complexity","hue","simple:blue","simple:red","-2",0,NA
545,"shape","hue","smooth:blue","smooth:red","2",1,NA
546,"complexity","timbre","simple:square","simple:sine","-1",0,NA
546,"hue","timbre","red:square","red:sine","0",NA,NA
546,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
546,"hue","lightness","red:light","red:dark","-3",0,NA
546,"complexity","hue","simple:blue","simple:red","1",1,NA
546,"shape","hue","smooth:blue","smooth:red","-1",0,NA
546,"complexity","lightness","simple:light","simple:dark","2",1,NA
546,"shape","pitch","smooth:low","smooth:high","1",1,1
546,"hue","pitch","red:low","red:high","0",NA,NA
546,"timbre","pitch","sine:low","sine:high","2",1,NA
546,"shape","timbre","smooth:sine","smooth:square","2",0,1
546,"lightness","pitch","dark:low","dark:high","0",NA,1
546,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
546,"complexity","pitch","simple:low","simple:high","0",NA,NA
546,"lightness","timbre","dark:sine","dark:square","1",0,1
546,"complexity","timbre","simple:square","simple:sine","-2",0,NA
546,"hue","timbre","red:square","red:sine","0",NA,NA
546,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
546,"hue","lightness","red:light","red:dark","-2",0,NA
546,"complexity","hue","simple:blue","simple:red","-1",0,NA
